date,avgtempC,humidity,windspeedKmph,precipMM,visibility,pressure,cloudcover
2016-01-13,25,82.75,4.25,9.8,8.88,1009.75,36.2
2016-01-14,25,83.38,3.25,4.8,9.62,1009.75,38.1
2016-01-15,25,83.62,4.25,6.3000000000000025,9.38,1008.88,26.6
2016-01-16,25,88.88,3.62,5.1,9.5,1009.12,63.5
2016-01-17,24,82.5,3.38,1.7000000000000002,10.0,1009.5,59.6
2016-01-18,25,81.88,4.75,4.4,9.5,1009.0,50.9
2016-01-19,25,85.88,4.88,13.1,7.75,1009.88,55.2
2016-01-20,25,85.38,4.0,8.1,9.5,1011.5,53.5
2016-01-21,24,81.62,4.12,1.3,10.0,1011.12,58.9
2016-01-22,25,81.88,3.5,2.6,9.88,1010.88,53.0
2016-01-23,25,85.75,6.0,5.7,7.5,1011.12,46.8
2016-01-24,25,80.0,7.5,0.1,8.0,1012.0,49.4
2016-01-25,25,84.62,5.88,5.6000000000000005,9.5,1012.25,48.1
2016-01-26,24,89.62,6.12,2.4,7.88,1011.75,44.4
2016-01-27,24,80.5,4.5,1.2,10.0,1010.75,28.6
2016-01-28,25,87.12,4.88,5.1,8.5,1010.0,41.2
2016-01-29,25,86.88,5.0,6.3000000000000025,8.5,1010.38,30.9
2016-01-30,25,84.5,6.12,1.2000000000000002,6.88,1009.88,36.1
2016-01-31,25,87.12,5.75,4.300000000000002,8.25,1009.38,31.5
2016-02-01,25,84.88,8.88,3.6,8.5,1009.12,29.1
2016-02-02,24,84.38,7.38,9.0,8.25,1009.0,37.6
2016-02-03,25,84.88,4.5,0.0,10.0,1009.75,78.5
2016-02-04,24,85.88,4.75,0.4,9.88,1009.38,70.6
2016-02-05,24,85.38,3.88,8.6,8.5,1008.12,36.9
2016-02-06,25,86.12,5.25,3.9,10.0,1009.12,56.5
2016-02-07,25,88.88,7.62,9.3,8.0,1009.5,57.8
2016-02-08,24,89.62,7.75,13.9,4.88,1009.88,70.1
2016-02-09,25,93.5,5.0,21.9,5.0,1009.5,76.6
2016-02-10,24,91.75,5.12,7.9,5.12,1009.88,75.4
2016-02-11,25,94.88,4.0,14.1,5.62,1010.25,83.5
2016-02-12,23,80.38,4.12,1.2,10.0,1010.62,69.9
2016-02-13,24,86.38,4.25,4.5,8.5,1010.75,44.2
2016-02-14,25,81.38,4.62,1.6,9.0,1010.62,25.2
2016-02-15,25,86.88,4.62,0.9,7.88,1011.38,35.1
2016-02-16,25,85.0,6.62,3.5,7.62,1012.0,58.4
2016-02-17,24,85.12,6.0,8.3,8.12,1012.12,30.0
2016-02-18,24,86.62,5.25,7.0,9.5,1011.62,60.4
2016-02-19,25,89.12,3.88,12.900000000000002,7.88,1010.88,69.5
2016-02-20,25,87.62,6.0,10.2,9.62,1011.75,54.4
2016-02-21,24,86.62,8.38,3.0,8.75,1012.5,64.0
2016-02-22,23,84.0,5.0,6.7,6.62,1012.88,36.0
2016-02-23,24,86.62,5.75,0.2,6.88,1011.75,52.4
2016-02-24,25,87.0,7.38,6.4,9.38,1011.25,45.0
2016-02-25,23,81.62,8.12,0.7,9.88,1012.25,39.5
2016-02-26,24,84.38,6.75,7.5,8.62,1012.12,49.2
2016-02-27,25,87.5,6.5,13.0,8.12,1011.75,61.8
2016-02-28,25,85.25,6.88,12.2,7.88,1012.38,54.9
2016-02-29,24,87.38,7.38,6.9,6.62,1012.25,54.0
2016-03-01,24,85.88,6.5,6.2,7.62,1011.5,53.0
2016-03-02,25,88.38,5.62,5.6000000000000005,7.38,1012.0,70.5
2016-03-03,24,88.75,4.38,6.9,7.62,1012.0,43.5
2016-03-04,25,88.88,5.38,13.1,8.12,1010.75,54.9
2016-03-05,25,85.88,4.62,0.0,7.0,1010.38,55.4
2016-03-06,25,79.5,4.62,2.6,9.75,1010.62,33.1
2016-03-07,25,87.25,4.12,6.9,8.62,1010.38,45.1
2016-03-08,25,84.12,4.62,1.4,9.88,1009.25,31.0
2016-03-09,25,83.75,5.38,6.0,8.62,1009.88,32.4
2016-03-10,25,85.75,3.88,5.9,7.5,1010.75,30.4
2016-03-11,25,84.75,4.62,3.4,9.75,1011.0,45.2
2016-03-12,25,84.88,6.38,7.1,9.25,1010.38,35.2
2016-03-13,25,83.25,5.0,0.0,9.0,1011.5,57.2
2016-03-14,24,79.62,6.0,0.4,7.88,1011.25,32.4
2016-03-15,25,83.0,6.88,5.199999999999998,8.62,1010.5,31.8
2016-03-16,25,81.25,5.25,0.2,9.88,1010.62,28.9
2016-03-17,25,81.12,5.25,2.3,8.88,1010.62,18.1
2016-03-18,25,82.5,5.25,0.8,8.88,1010.25,17.8
2016-03-19,24,80.38,5.38,0.3,5.88,1009.38,14.4
2016-03-20,26,85.75,5.88,2.9000000000000004,6.5,1009.88,30.2
2016-03-21,25,82.62,4.88,0.7,6.88,1009.25,26.0
2016-03-22,25,84.25,6.88,5.1,7.38,1008.88,45.4
2016-03-23,26,82.62,4.38,1.6,8.75,1010.88,50.0
2016-03-24,25,79.0,5.25,2.0,7.75,1011.5,34.0
2016-03-25,25,79.88,5.62,5.0,9.62,1012.62,35.4
2016-03-26,26,83.5,7.5,5.3,9.62,1013.12,49.2
2016-03-27,25,80.88,5.88,1.2,9.75,1012.5,45.8
2016-03-28,25,84.12,6.38,9.3,9.12,1012.25,49.5
2016-03-29,24,88.0,4.38,9.8,6.62,1012.62,52.2
2016-03-30,24,89.12,5.62,7.1000000000000005,6.5,1012.88,59.8
2016-03-31,24,76.62,6.0,0.2,9.88,1011.38,44.5
2016-04-01,24,84.12,4.0,12.6,9.25,1010.0,65.1
2016-04-02,25,88.5,3.5,2.3,8.88,1011.0,67.6
2016-04-03,24,81.38,4.25,2.4,10.0,1011.0,54.6
2016-04-04,25,83.5,4.5,5.0,9.62,1010.62,52.2
2016-04-05,25,82.62,4.12,0.6000000000000001,9.38,1010.25,54.0
2016-04-06,25,84.62,4.25,3.3,9.88,1010.5,35.4
2016-04-07,25,83.88,4.12,3.4,8.5,1010.25,36.6
2016-04-08,25,84.88,4.62,3.7,7.88,1010.12,36.6
2016-04-09,25,79.25,4.5,0.7,9.88,1010.25,35.4
2016-04-10,25,87.88,4.0,0.6000000000000001,8.12,1010.38,58.8
2016-04-11,24,78.62,4.88,0.1,8.0,1009.5,39.0
2016-04-12,25,78.75,5.12,2.7,7.88,1009.25,29.1
2016-04-13,24,85.0,4.62,3.6,8.88,1009.62,58.9
2016-04-14,24,85.25,4.75,4.1,8.38,1009.0,60.5
2016-04-15,24,85.25,5.12,5.2,7.5,1008.88,58.5
2016-04-16,24,83.0,4.5,3.3,8.25,1009.5,62.8
2016-04-17,24,83.0,4.5,1.7999999999999998,8.12,1009.0,63.8
2016-04-18,24,83.75,4.25,3.7,8.5,1009.12,66.5
2016-04-19,24,85.38,4.0,2.6,8.25,1009.25,64.0
2016-04-20,24,82.5,4.5,2.4,9.0,1009.0,63.1
2016-04-21,25,83.88,4.25,10.8,8.75,1010.25,57.9
2016-04-22,25,80.5,3.88,0.1,8.0,1009.75,39.2
2016-04-23,25,80.75,3.38,4.6,9.62,1008.88,35.0
2016-04-24,25,80.62,4.62,1.1,8.88,1008.12,21.6
2016-04-25,25,84.88,4.12,10.2,9.25,1009.0,48.4
2016-04-26,25,87.88,4.25,6.0,6.5,1010.12,57.5
2016-04-27,25,81.38,4.62,5.000000000000001,9.38,1009.25,30.2
2016-04-28,25,76.88,3.38,0.30000000000000004,9.88,1009.0,28.0
2016-04-29,26,81.5,3.75,2.3000000000000003,9.88,1009.5,37.8
2016-04-30,25,82.88,5.0,4.7,9.5,1009.25,39.9
2016-05-01,25,90.12,2.75,1.3,9.25,1009.88,61.5
2016-05-02,23,78.75,4.62,0.4,8.88,1009.5,21.0
2016-05-03,25,81.5,2.75,7.3,9.62,1009.12,27.6
2016-05-04,25,79.0,3.12,0.0,8.0,1008.62,33.1
2016-05-05,26,85.0,4.25,1.9,9.25,1008.62,54.6
2016-05-06,25,78.62,2.5,0.2,9.88,1008.38,25.2
2016-05-07,25,81.25,5.75,5.0,9.5,1008.38,34.6
2016-05-08,25,81.75,4.38,1.0,8.88,1009.12,26.9
2016-05-09,25,82.62,3.88,11.7,9.12,1009.75,43.4
2016-05-10,25,84.62,5.12,3.2,7.62,1008.38,32.4
2016-05-11,26,85.12,4.0,1.2000000000000002,9.75,1007.75,47.4
2016-05-12,25,82.5,3.62,0.0,10.0,1007.38,29.4
2016-05-13,25,85.38,4.38,5.0,9.5,1007.5,29.1
2016-05-14,26,88.0,5.5,9.1,9.5,1009.75,59.2
2016-05-15,24,83.62,4.38,2.4000000000000004,7.88,1008.75,56.0
2016-05-16,25,86.12,3.75,1.0,9.25,1009.0,63.0
2016-05-17,25,84.0,4.62,2.7,9.75,1009.12,41.5
2016-05-18,26,80.38,6.0,0.0,10.0,1008.62,45.5
2016-05-19,27,81.25,4.62,2.2,9.38,1009.12,53.5
2016-05-20,25,82.62,4.62,2.4,9.0,1009.0,57.9
2016-05-21,25,82.12,5.12,2.2,9.12,1008.88,54.0
2016-05-22,26,76.12,5.0,0.9,10.0,1011.0,32.5
2016-05-23,25,77.62,3.75,0.0,10.0,1011.25,34.0
2016-05-24,25,78.62,6.0,0.3,9.88,1010.0,20.4
2016-05-25,25,78.12,4.75,2.9,9.62,1009.0,17.2
2016-05-26,25,77.0,4.38,0.3,9.88,1009.62,25.0
2016-05-27,30,70.5,4.75,0.0,10.0,1010.62,23.9
2016-05-28,25,90.0,4.38,0.0,10.0,1010.5,29.0
2016-05-29,25,81.0,4.75,5.3,9.25,1009.12,34.4
2016-05-30,25,82.88,4.12,1.1,8.88,1010.62,57.5
2016-05-31,25,73.75,5.75,0.0,9.62,1010.62,52.8
2016-06-01,25,84.62,5.75,2.1,8.12,1009.0,60.9
2016-06-02,25,78.0,6.5,0.3,9.88,1010.0,18.2
2016-06-03,25,78.38,6.88,0.7,10.0,1010.62,54.2
2016-06-04,25,82.88,5.0,0.0,10.0,1011.5,58.1
2016-06-05,25,78.12,4.62,2.0,9.75,1011.0,45.0
2016-06-06,24,81.75,5.0,2.3,9.88,1011.38,15.4
2016-06-07,25,78.25,5.75,0.0,9.0,1010.88,23.2
2016-06-08,25,81.25,4.75,0.7,9.75,1010.88,26.1
2016-06-09,24,80.25,3.75,1.2,10.0,1011.0,36.5
2016-06-10,25,73.38,3.75,2.6,8.5,1010.88,46.5
2016-06-11,31,77.38,5.75,0.8,9.62,1011.0,31.2
2016-06-12,24,76.88,6.12,0.2,9.88,1010.88,18.8
2016-06-13,24,85.25,3.25,5.6000000000000005,8.5,1010.62,36.6
2016-06-14,24,81.38,4.88,2.2,9.0,1009.88,35.2
2016-06-15,24,73.88,3.0,0.4,9.88,1008.88,27.1
2016-06-16,31,76.38,5.5,1.6,9.5,1008.62,51.0
2016-06-17,25,83.25,5.38,3.4000000000000004,9.5,1008.62,48.8
2016-06-18,25,88.75,7.0,4.4,9.62,1010.25,59.6
2016-06-19,23,89.88,4.38,0.5,6.88,1010.62,72.4
2016-06-20,23,81.38,5.12,0.0,10.0,1009.62,51.6
2016-06-21,23,80.62,6.62,0.0,8.0,1009.12,30.0
2016-06-22,24,80.38,5.75,0.0,8.0,1009.88,29.9
2016-06-23,25,76.38,8.25,0.2,10.0,1009.75,46.2
2016-06-24,25,74.38,8.38,0.30000000000000004,9.88,1009.25,20.9
2016-06-25,24,79.88,4.5,0.2,10.0,1010.38,44.8
2016-06-26,25,79.12,6.5,0.0,10.0,1010.0,49.0
2016-06-27,25,78.5,8.0,0.0,10.0,1010.0,42.9
2016-06-28,25,75.88,5.25,0.0,10.0,1010.0,63.5
2016-06-29,24,68.88,4.5,0.0,10.0,1010.38,33.9
2016-06-30,23,72.12,4.38,0.0,10.0,1010.5,33.9
2016-07-01,24,73.62,5.12,0.0,10.0,1010.5,22.8
2016-07-02,25,73.12,7.25,0.0,10.0,1010.62,29.6
2016-07-03,25,80.0,5.62,1.5,8.88,1010.75,26.8
2016-07-04,24,77.38,4.38,0.0,9.0,1009.88,13.1
2016-07-05,25,80.62,6.62,0.9,7.88,1009.25,30.9
2016-07-06,25,77.25,7.5,0.1,8.0,1009.0,16.4
2016-07-07,25,79.38,7.12,1.6,8.75,1009.25,14.0
2016-07-08,24,76.12,7.12,0.0,9.0,1009.75,8.5
2016-07-09,24,74.62,6.5,0.0,9.0,1009.62,16.8
2016-07-10,24,75.0,5.38,0.0,10.0,1009.0,10.1
2016-07-11,25,75.12,5.88,0.0,10.0,1009.62,27.1
2016-07-12,24,79.38,5.62,2.4000000000000004,9.75,1009.38,16.4
2016-07-13,25,72.25,6.12,0.0,10.0,1008.75,55.9
2016-07-14,25,69.38,4.62,0.9,9.88,1008.5,25.4
2016-07-15,25,78.12,4.25,4.7,9.5,1008.62,27.1
2016-07-16,25,80.75,4.38,6.6999999999999975,9.5,1009.88,26.5
2016-07-17,25,82.38,4.75,6.6,9.62,1010.75,42.4
2016-07-18,24,80.5,6.75,1.4,9.0,1009.5,51.4
2016-07-19,24,81.5,6.0,1.2000000000000002,8.25,1009.25,58.8
2016-07-20,24,81.25,5.5,2.4000000000000004,8.88,1009.88,57.8
2016-07-21,24,82.25,5.75,0.9,7.75,1010.0,60.9
2016-07-22,24,81.75,6.12,2.4000000000000004,8.12,1009.75,59.6
2016-07-23,24,78.38,7.25,0.30000000000000004,9.38,1009.38,57.9
2016-07-24,24,78.88,6.88,0.8999999999999999,9.5,1009.12,59.0
2016-07-25,24,81.0,6.12,4.6000000000000005,9.12,1009.5,57.1
2016-07-26,24,82.0,6.62,1.7,8.38,1009.88,58.9
2016-07-27,23,80.88,7.0,2.3,8.75,1010.12,53.8
2016-07-28,25,72.75,5.75,0.2,9.75,1009.62,29.1
2016-07-29,25,79.38,4.62,3.4000000000000004,9.5,1009.5,30.5
2016-07-30,24,80.38,3.38,0.7,9.88,1009.62,28.2
2016-07-31,24,77.75,5.0,1.1,9.75,1009.25,33.1
2016-08-01,24,75.0,6.5,0.30000000000000004,9.0,1008.88,11.4
2016-08-02,25,71.88,9.5,0.3,9.88,1008.12,17.1
2016-08-03,24,75.12,8.38,0.0,10.0,1008.62,16.0
2016-08-04,24,75.38,7.5,0.4,10.0,1009.5,40.8
2016-08-05,25,73.12,5.5,0.0,10.0,1010.25,61.9
2016-08-06,24,70.0,6.5,0.0,10.0,1010.38,39.4
2016-08-07,24,70.25,8.25,0.0,10.0,1010.38,19.5
2016-08-08,24,70.12,7.38,0.0,10.0,1010.38,9.5
2016-08-09,24,70.88,6.62,0.2,9.88,1010.25,18.0
2016-08-10,25,73.25,7.12,0.2,9.88,1010.12,19.0
2016-08-11,25,69.12,9.25,0.0,10.0,1010.5,13.1
2016-08-12,24,72.0,9.0,0.0,10.0,1010.12,6.0
2016-08-13,24,78.0,8.12,0.9,8.88,1009.12,19.9
2016-08-14,24,76.88,7.75,0.8,8.88,1009.12,16.0
2016-08-15,25,71.5,8.5,0.5,9.88,1008.88,25.4
2016-08-16,25,73.25,8.0,1.2,10.0,1008.88,25.8
2016-08-17,25,73.12,7.75,0.0,10.0,1008.62,36.1
2016-08-18,26,73.75,10.38,0.0,9.0,1007.25,20.0
2016-08-19,26,67.0,10.25,0.1,10.0,1007.5,11.2
2016-08-20,25,68.75,9.25,0.0,10.0,1008.12,16.2
2016-08-21,25,66.88,9.0,0.0,10.0,1008.12,32.5
2016-08-22,25,71.0,8.0,1.3,10.0,1008.5,48.2
2016-08-23,25,68.0,7.88,0.0,10.0,1007.38,33.9
2016-08-24,25,72.62,7.88,1.4,10.0,1007.12,28.6
2016-08-25,24,80.0,8.5,1.2,9.88,1008.88,60.2
2016-08-26,25,70.5,6.88,0.8,10.0,1009.88,55.5
2016-08-27,26,75.0,5.0,0.1,10.0,1010.38,44.8
2016-08-28,24,70.88,4.88,0.0,10.0,1010.25,16.5
2016-08-29,23,69.25,5.25,0.0,10.0,1009.5,11.6
2016-08-30,24,76.0,3.88,1.6,9.88,1010.25,22.8
2016-08-31,26,80.62,5.12,12.1,8.88,1009.88,34.0
2016-09-01,26,79.5,4.5,4.4,9.62,1010.75,36.0
2016-09-02,25,75.38,5.0,0.0,10.0,1010.38,32.4
2016-09-03,24,75.62,5.88,1.6,9.88,1010.0,24.2
2016-09-04,24,75.88,4.0,1.0,9.88,1010.88,40.0
2016-09-05,25,77.0,5.38,1.0,9.88,1011.0,46.1
2016-09-06,25,78.0,6.12,0.9,9.88,1011.0,39.0
2016-09-07,24,77.75,6.75,0.7,9.88,1010.62,24.4
2016-09-08,25,80.25,6.0,2.2,10.0,1011.5,38.6
2016-09-09,25,79.5,4.38,4.9,9.62,1011.25,51.6
2016-09-10,24,79.5,5.62,1.9,8.0,1009.88,62.9
2016-09-11,25,76.62,7.12,0.0,10.0,1008.62,31.8
2016-09-12,25,71.88,9.5,0.0,10.0,1009.5,18.6
2016-09-13,25,66.25,10.12,0.0,10.0,1009.88,13.6
2016-09-14,24,66.88,5.88,0.0,10.0,1009.88,25.4
2016-09-15,24,68.38,6.38,0.2,10.0,1010.0,41.4
2016-09-16,25,71.75,6.0,0.8,9.88,1009.38,34.5
2016-09-17,24,71.5,6.0,0.2,10.0,1009.38,17.4
2016-09-18,24,70.25,5.0,0.4,9.88,1009.38,24.6
2016-09-19,24,72.75,5.38,1.0,10.0,1008.62,39.2
2016-09-20,25,73.5,6.75,1.2,9.88,1008.62,32.5
2016-09-21,25,73.0,4.75,3.4000000000000004,10.0,1010.25,51.0
2016-09-22,24,70.75,5.62,1.6,9.75,1010.12,35.6
2016-09-23,25,72.25,5.12,3.0,9.75,1009.38,60.9
2016-09-24,25,68.38,5.25,0.30000000000000004,9.88,1008.38,32.9
2016-09-25,25,72.62,4.88,2.1,9.75,1008.25,34.0
2016-09-26,25,73.12,5.88,8.0,9.38,1009.12,46.8
2016-09-27,25,73.38,7.25,0.5,8.88,1009.5,38.0
2016-09-28,26,69.75,6.25,0.1,10.0,1009.25,23.6
2016-09-29,25,69.12,5.75,0.4,9.88,1008.88,23.9
2016-09-30,25,67.0,4.5,1.0,9.88,1009.12,38.9
2016-10-01,26,71.38,6.0,3.0,9.38,1009.62,54.2
2016-10-02,25,76.12,5.5,2.5,9.12,1010.75,47.8
2016-10-03,25,69.25,8.25,1.5,9.88,1009.62,28.2
2016-10-04,25,75.5,5.38,2.7,9.0,1008.88,42.1
2016-10-05,25,71.38,6.12,1.8,10.0,1008.62,50.4
2016-10-06,26,71.25,7.38,0.4,9.88,1009.75,44.8
2016-10-07,26,74.38,3.88,0.2,10.0,1010.5,53.4
2016-10-08,26,76.5,7.5,3.9,9.88,1011.12,57.5
2016-10-09,24,75.25,5.5,3.8,9.62,1011.12,50.5
2016-10-10,25,70.38,5.0,0.0,10.0,1009.88,27.9
2016-10-11,25,72.38,5.75,1.4,9.88,1009.12,22.4
2016-10-12,25,74.12,6.0,3.4,9.5,1009.0,21.8
2016-10-13,26,72.25,6.12,2.2,9.75,1008.5,24.9
2016-10-14,26,73.12,8.25,0.1,10.0,1008.62,47.6
2016-10-15,26,71.38,7.62,0.2,9.88,1008.75,48.1
2016-10-16,25,68.0,7.75,0.0,10.0,1008.62,32.9
2016-10-17,26,71.88,8.38,0.0,10.0,1008.12,32.5
2016-10-18,26,70.0,8.38,0.0,10.0,1007.75,30.9
2016-10-19,25,72.38,6.5,0.30000000000000004,9.88,1007.38,22.4
2016-10-20,25,74.62,5.62,1.4,9.88,1007.88,34.1
2016-10-21,26,74.12,4.88,0.7,9.88,1008.62,58.4
2016-10-22,25,78.25,4.62,4.4,9.62,1009.38,61.0
2016-10-23,25,78.25,5.25,2.4000000000000004,10.0,1009.88,53.9
2016-10-24,25,74.38,5.5,3.6,9.88,1009.25,44.0
2016-10-25,25,77.12,4.38,1.5,10.0,1009.62,55.4
2016-10-26,24,73.5,4.75,4.1,9.62,1010.0,42.6
2016-10-27,25,78.38,3.88,0.5,10.0,1010.62,49.4
2016-10-28,25,77.75,5.5,1.7000000000000002,10.0,1010.38,64.8
2016-10-29,24,74.88,6.0,2.1,9.88,1009.12,40.6
2016-10-30,25,79.0,6.38,1.7,10.0,1009.62,40.1
2016-10-31,25,78.75,5.0,3.6,9.62,1010.0,48.4
2016-11-01,25,81.38,4.0,0.3,8.38,1009.5,55.5
2016-11-02,24,73.5,5.75,0.0,10.0,1009.38,53.8
2016-11-03,25,74.25,6.38,0.8,9.88,1009.25,30.6
2016-11-04,25,74.0,7.38,0.2,9.88,1009.12,25.2
2016-11-05,25,75.38,7.88,0.1,10.0,1009.5,23.0
2016-11-06,25,75.88,7.5,0.0,10.0,1010.75,17.0
2016-11-07,25,81.88,3.0,1.9,10.0,1011.25,45.0
2016-11-08,25,76.75,5.75,2.5,10.0,1011.0,32.5
2016-11-09,25,81.5,4.5,4.8,10.0,1011.0,53.1
2016-11-10,25,79.25,6.38,1.3,9.88,1011.38,56.2
2016-11-11,24,75.5,5.5,1.1,9.88,1010.5,28.4
2016-11-12,25,76.12,5.12,3.9,9.5,1010.12,32.6
2016-11-13,25,79.0,5.12,1.1,10.0,1010.0,63.0
2016-11-14,25,81.75,4.88,0.1,10.0,1009.75,65.4
2016-11-15,25,82.12,6.0,1.7000000000000002,9.88,1009.38,59.5
2016-11-16,24,79.38,6.0,2.4,10.0,1009.5,37.5
2016-11-17,24,76.25,5.25,1.7,9.75,1008.5,24.1
2016-11-18,24,80.12,4.25,1.3,9.88,1007.75,25.5
2016-11-19,24,80.12,5.0,1.6,9.75,1007.25,28.8
2016-11-20,25,81.62,4.25,7.4,9.5,1007.38,29.1
2016-11-21,25,79.88,6.12,5.6,10.0,1007.88,57.4
2016-11-22,25,77.75,4.25,0.4,9.38,1008.5,56.5
2016-11-23,25,76.25,5.38,1.5,9.88,1008.5,27.1
2016-11-24,25,76.0,5.88,0.6,9.88,1008.25,36.6
2016-11-25,25,76.75,5.38,1.9,9.88,1008.0,31.1
2016-11-26,25,79.62,5.12,5.0,9.5,1008.12,31.8
2016-11-27,25,82.25,5.0,8.5,9.12,1008.5,42.0
2016-11-28,25,77.75,2.75,0.4,9.88,1009.12,44.6
2016-11-29,25,83.62,5.12,8.2,8.25,1010.38,76.6
2016-11-30,24,88.88,4.88,1.0,7.88,1011.12,66.8
2016-12-01,24,82.88,6.88,1.2000000000000002,9.0,1010.12,54.5
2017-01-01,28,74.5,4.5,0.3,10.0,1008.25,16.8
2017-01-02,28,75.25,5.62,0.0,10.0,1008.25,23.6
2017-01-03,28,74.25,4.75,1.1,9.75,1008.25,27.1
2017-01-04,28,73.0,6.62,1.1,9.75,1008.0,23.6
2017-01-05,28,75.75,8.0,0.1,10.0,1008.12,48.5
2017-01-06,28,73.12,5.38,0.1,10.0,1007.12,31.0
2017-01-07,28,73.38,5.12,1.1,10.0,1006.88,43.1
2017-01-08,28,71.88,5.38,0.1,10.0,1006.75,23.8
2017-01-09,28,69.88,7.38,0.0,10.0,1007.0,12.2
2017-01-10,28,70.62,7.75,0.0,10.0,1008.12,12.6
2017-01-11,28,75.62,7.75,0.5,9.88,1008.5,13.0
2017-01-12,28,75.62,7.38,2.2,8.75,1008.12,31.4
2017-01-13,28,73.25,6.5,0.7,9.75,1008.38,25.5
2017-01-14,28,72.38,6.25,2.3,9.62,1008.88,26.1
2017-01-15,28,72.25,4.0,0.7,9.62,1009.88,20.8
2017-01-16,27,74.12,6.38,2.5,9.75,1009.38,25.8
2017-01-17,28,71.0,5.38,1.0,9.75,1009.88,34.8
2017-01-18,28,71.62,5.75,0.1,10.0,1010.75,36.5
2017-01-19,28,74.75,6.25,0.9,8.88,1010.25,31.1
2017-01-20,28,73.62,4.75,2.0,10.0,1010.12,35.5
2017-01-21,28,75.0,5.88,2.0,9.88,1010.88,39.1
2017-01-22,28,76.88,3.38,0.7,9.88,1011.62,46.4
2017-01-23,27,80.5,5.25,1.7,9.88,1010.75,27.8
2017-01-24,27,82.0,5.12,0.3,10.0,1011.25,66.6
2017-01-25,24,93.25,4.62,1.2,5.25,1012.25,51.6
2017-01-26,26,84.88,5.12,3.3,7.62,1010.88,56.9
2017-01-27,26,86.5,6.12,13.1,7.25,1010.0,69.1
2017-01-28,25,90.62,7.75,11.0,6.88,1009.5,57.0
2017-01-29,25,90.0,7.25,1.0,5.88,1010.75,72.2
2017-01-30,26,85.12,5.88,4.5,7.88,1010.12,54.9
2017-01-31,27,83.88,8.0,3.9,8.62,1009.12,36.1
2017-02-01,27,77.88,7.62,3.2,9.0,1010.25,55.1
2017-02-02,25,87.62,6.75,4.4,8.62,1011.5,79.8
2017-02-03,26,82.5,7.38,0.0,7.0,1009.88,44.8
2017-02-04,27,82.25,8.38,0.6,7.88,1008.88,37.6
2017-02-05,27,79.5,9.88,0.0,8.0,1008.62,32.6
2017-02-06,27,77.0,11.25,0.0,8.0,1008.62,19.9
2017-02-07,27,74.25,11.0,0.0,9.0,1009.5,20.2
2017-02-08,26,67.88,10.0,0.1,10.0,1009.88,20.8
2017-02-09,26,66.5,10.75,0.0,10.0,1009.75,27.4
2017-02-10,26,71.75,11.38,0.0,10.0,1009.5,12.0
2017-02-11,26,78.5,9.0,1.1,9.0,1010.62,29.2
2017-02-12,27,80.62,6.75,2.6,9.62,1011.0,45.9
2017-02-13,26,84.12,4.38,9.9,9.38,1011.88,43.2
2017-02-14,26,88.5,7.38,12.2,6.88,1012.38,43.8
2017-02-15,26,87.88,5.75,10.4,6.25,1012.38,57.0
2017-02-16,26,87.0,5.38,4.4,9.0,1011.88,65.4
2017-02-17,26,88.12,5.12,6.4,6.5,1011.5,62.1
2017-02-18,26,91.25,4.5,8.8,6.62,1011.88,72.9
2017-02-19,26,88.5,5.38,6.2,8.5,1010.88,40.5
2017-02-20,27,84.62,4.62,1.9,7.75,1009.12,34.8
2017-02-21,26,89.25,3.25,6.4,7.62,1010.5,44.6
2017-02-22,25,89.62,3.75,7.7,7.38,1011.25,73.9
2017-02-23,26,84.75,5.0,3.6,7.88,1011.0,52.6
2017-02-24,25,90.0,6.12,10.8,7.88,1011.75,74.2
2017-02-25,25,91.5,5.38,1.7000000000000002,4.0,1010.5,71.4
2017-02-26,26,85.75,3.62,1.6,9.0,1009.0,54.4
2017-02-27,26,87.62,4.0,6.8,7.62,1008.88,40.1
2017-02-28,26,85.88,5.12,11.2,8.12,1008.88,53.0
2017-03-01,25,93.0,5.12,6.4,7.62,1009.38,65.8
2017-03-02,26,84.38,2.25,5.1,9.62,1008.88,56.2
2017-03-03,26,86.75,5.12,4.5,6.5,1007.75,37.0
2017-03-04,27,78.5,3.88,0.5,9.88,1007.5,38.1
2017-03-05,27,83.88,4.75,5.9,9.38,1008.25,41.4
2017-03-06,27,81.88,7.12,1.4,7.88,1008.38,65.6
2017-03-07,27,81.38,8.12,1.9,9.75,1009.0,49.5
2017-03-08,27,77.12,6.25,0.6,8.88,1009.75,34.0
2017-03-09,27,78.25,5.25,1.8,8.75,1009.0,24.2
2017-03-10,27,79.62,5.25,1.4,9.75,1008.38,20.6
2017-03-11,27,81.38,4.88,1.6,7.75,1009.75,36.1
2017-03-12,27,84.5,4.88,4.4,8.5,1010.75,56.8
2017-03-13,27,77.12,4.62,0.7,7.88,1010.88,49.4
2017-03-14,27,76.88,4.62,1.7000000000000002,9.88,1011.12,22.6
2017-03-15,27,74.88,3.88,0.4,9.88,1010.25,19.4
2017-03-16,28,71.38,4.75,0.0,10.0,1008.75,15.1
2017-03-17,28,79.75,5.12,1.9,9.75,1009.88,20.1
2017-03-18,27,82.0,4.75,1.9,8.75,1011.38,34.9
2017-03-19,27,82.12,5.0,3.3,9.62,1011.0,33.1
2017-03-20,27,79.62,7.75,4.5,9.5,1010.88,46.9
2017-03-21,27,81.25,6.0,0.9,8.88,1010.5,61.0
